data_trend,data_count,asset,canny,asset_size,cond_scale,img_idx,input_prompt,CLIP,Lie_Factor,Match_count,Rank_Sim
logarithmic,5,thin_man,default,0.8,1.4,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2968,inf,0,0.0
logarithmic,5,thin_man,default,0.8,1.4,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2816,inf,0,0.0
logarithmic,5,thin_man,default,0.8,1.4,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3197,inf,1,0.0
logarithmic,5,thin_man,blur,0.4,0.6,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3341,inf,2,-1.0
logarithmic,5,thin_man,blur,0.4,0.6,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2873,inf,0,0.0
logarithmic,5,thin_man,blur,0.4,0.6,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3219,inf,0,0.0
logarithmic,5,thin_man,blur,0.4,0.6,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3311,inf,3,-1.0
logarithmic,5,thin_man,blur,0.4,0.8,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3371,inf,0,0.0
logarithmic,5,thin_man,blur,0.4,0.8,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2765,inf,0,0.0
logarithmic,5,thin_man,blur,0.4,0.8,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3297,inf,2,-1.0
logarithmic,5,thin_man,blur,0.4,0.8,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3316,inf,0,0.0
logarithmic,5,thin_man,blur,0.4,1.0,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3135,inf,1,0.0
logarithmic,5,thin_man,blur,0.4,1.0,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3352,inf,1,0.0
logarithmic,5,thin_man,blur,0.4,1.0,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3072,inf,0,0.0
logarithmic,5,thin_man,blur,0.4,1.0,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2681,inf,0,0.0
logarithmic,5,thin_man,blur,0.4,1.2,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3452,inf,3,-1.0
logarithmic,5,thin_man,blur,0.4,1.2,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2794,inf,1,0.0
logarithmic,5,thin_man,blur,0.4,1.2,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3164,inf,0,0.0
logarithmic,5,thin_man,blur,0.4,1.2,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3231,-0.47099998593330383,5,-0.6
logarithmic,5,thin_man,blur,0.4,1.4,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.303,inf,1,0.0
logarithmic,5,thin_man,blur,0.4,1.4,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2977,inf,0,0.0
logarithmic,5,thin_man,blur,0.4,1.4,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2955,inf,4,0.0
logarithmic,5,thin_man,blur,0.4,1.4,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2855,0.11710000038146973,5,0.6
logarithmic,5,thin_man,blur,0.6,0.6,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3496,inf,2,1.0
logarithmic,5,thin_man,blur,0.6,0.6,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.336,inf,1,0.0
logarithmic,5,thin_man,blur,0.6,0.6,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3475,0.33980000019073486,5,0.0
logarithmic,5,thin_man,blur,0.6,0.6,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3234,inf,1,0.0
logarithmic,5,thin_man,blur,0.6,0.8,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3077,inf,0,0.0
logarithmic,5,thin_man,blur,0.6,0.8,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2906,inf,0,0.0
logarithmic,5,thin_man,blur,0.6,0.8,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2973,inf,0,0.0
logarithmic,5,thin_man,blur,0.6,0.8,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3261,inf,0,0.0
logarithmic,5,thin_man,blur,0.6,1.0,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3421,inf,0,0.0
logarithmic,5,thin_man,blur,0.6,1.0,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3012,inf,0,0.0
logarithmic,5,thin_man,blur,0.6,1.0,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3162,inf,2,1.0
logarithmic,5,thin_man,blur,0.6,1.0,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.291,inf,0,0.0
logarithmic,5,thin_man,blur,0.6,1.2,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3411,inf,3,-1.0
logarithmic,5,thin_man,blur,0.6,1.2,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2815,inf,0,0.0
logarithmic,5,thin_man,blur,0.6,1.2,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3313,inf,0,0.0
logarithmic,5,thin_man,blur,0.6,1.2,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2897,inf,0,0.0
logarithmic,5,thin_man,blur,0.6,1.4,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3155,inf,0,0.0
logarithmic,5,thin_man,blur,0.6,1.4,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.291,inf,3,0.3333
logarithmic,5,thin_man,blur,0.6,1.4,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.308,-0.007400000002235174,5,0.2
logarithmic,5,thin_man,blur,0.6,1.4,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3022,inf,4,0.0
logarithmic,5,thin_man,blur,0.8,0.6,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.37,inf,0,0.0
logarithmic,5,thin_man,blur,0.8,0.6,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3396,inf,0,0.0
logarithmic,5,thin_man,blur,0.8,0.6,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3485,inf,3,-0.3333
logarithmic,5,thin_man,blur,0.8,0.6,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3383,inf,0,0.0
logarithmic,5,thin_man,blur,0.8,0.8,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3311,inf,0,0.0
logarithmic,5,thin_man,blur,0.8,0.8,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3106,inf,0,0.0
logarithmic,5,thin_man,blur,0.8,0.8,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3382,inf,1,0.0
logarithmic,5,thin_man,blur,0.8,0.8,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3592,inf,3,-0.3333
logarithmic,5,thin_man,blur,0.8,1.0,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3358,inf,1,0.0
logarithmic,5,thin_man,blur,0.8,1.0,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3376,inf,0,0.0
logarithmic,5,thin_man,blur,0.8,1.0,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3158,inf,0,0.0
logarithmic,5,thin_man,blur,0.8,1.0,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3436,inf,0,0.0
logarithmic,5,thin_man,blur,0.8,1.2,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3477,inf,0,0.0
logarithmic,5,thin_man,blur,0.8,1.2,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.334,inf,0,0.0
logarithmic,5,thin_man,blur,0.8,1.2,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3502,inf,0,0.0
logarithmic,5,thin_man,blur,0.8,1.2,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3358,inf,0,0.0
logarithmic,5,thin_man,blur,0.8,1.4,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3065,inf,0,0.0
logarithmic,5,thin_man,blur,0.8,1.4,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3079,inf,0,0.0
logarithmic,5,thin_man,blur,0.8,1.4,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.317,inf,0,0.0
logarithmic,5,thin_man,blur,0.8,1.4,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3079,inf,0,0.0
logarithmic,5,thin_man,sparse,0.4,0.6,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3373,inf,2,-1.0
logarithmic,5,thin_man,sparse,0.4,0.6,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.343,inf,0,0.0
logarithmic,5,thin_man,sparse,0.4,0.6,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3585,inf,2,-1.0
logarithmic,5,thin_man,sparse,0.4,0.6,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.328,inf,1,0.0
logarithmic,5,thin_man,sparse,0.4,0.8,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3255,inf,1,0.0
logarithmic,5,thin_man,sparse,0.4,0.8,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3683,inf,2,1.0
logarithmic,5,thin_man,sparse,0.4,0.8,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3375,inf,1,0.0
logarithmic,5,thin_man,sparse,0.4,0.8,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3096,inf,3,-0.3333
logarithmic,5,thin_man,sparse,0.4,1.0,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3489,inf,2,-1.0
logarithmic,5,thin_man,sparse,0.4,1.0,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3318,inf,1,0.0
logarithmic,5,thin_man,sparse,0.4,1.0,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3219,inf,0,0.0
logarithmic,5,thin_man,sparse,0.4,1.0,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3461,inf,1,0.0
logarithmic,5,thin_man,sparse,0.4,1.2,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3403,inf,1,0.0
logarithmic,5,thin_man,sparse,0.4,1.2,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.356,inf,4,0.0
logarithmic,5,thin_man,sparse,0.4,1.2,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3465,inf,3,-1.0
logarithmic,5,thin_man,sparse,0.4,1.2,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3439,inf,2,1.0
logarithmic,5,thin_man,sparse,0.4,1.4,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3163,inf,0,0.0
logarithmic,5,thin_man,sparse,0.4,1.4,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3108,inf,1,0.0
logarithmic,5,thin_man,sparse,0.4,1.4,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3032,inf,2,1.0
logarithmic,5,thin_man,sparse,0.4,1.4,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3351,inf,2,1.0
logarithmic,5,thin_man,sparse,0.6,0.6,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3267,inf,2,-1.0
logarithmic,5,thin_man,sparse,0.6,0.6,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3385,inf,2,-1.0
logarithmic,5,thin_man,sparse,0.6,0.6,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3357,inf,2,1.0
logarithmic,5,thin_man,sparse,0.6,0.6,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.31,inf,3,-0.3333
logarithmic,5,thin_man,sparse,0.6,0.8,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3489,inf,3,-1.0
logarithmic,5,thin_man,sparse,0.6,0.8,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3528,inf,1,0.0
logarithmic,5,thin_man,sparse,0.6,0.8,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3175,inf,2,-1.0
logarithmic,5,thin_man,sparse,0.6,0.8,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3367,inf,1,0.0
logarithmic,5,thin_man,sparse,0.6,1.0,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3601,inf,4,-0.6667
logarithmic,5,thin_man,sparse,0.6,1.0,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3092,inf,0,0.0
logarithmic,5,thin_man,sparse,0.6,1.0,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3297,inf,0,0.0
logarithmic,5,thin_man,sparse,0.6,1.0,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3132,inf,0,0.0
logarithmic,5,thin_man,sparse,0.6,1.2,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3183,inf,0,0.0
logarithmic,5,thin_man,sparse,0.6,1.2,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3245,inf,0,0.0
logarithmic,5,thin_man,sparse,0.6,1.2,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2942,inf,4,0.3333
logarithmic,5,thin_man,sparse,0.6,1.2,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.357,inf,1,0.0
logarithmic,5,thin_man,sparse,0.6,1.4,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3421,inf,0,0.0
logarithmic,5,thin_man,sparse,0.6,1.4,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3365,inf,1,0.0
logarithmic,5,thin_man,sparse,0.6,1.4,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3046,0.03530000150203705,5,0.0
logarithmic,5,thin_man,sparse,0.6,1.4,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3349,inf,0,0.0
logarithmic,5,thin_man,sparse,0.8,0.6,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3254,inf,2,-1.0
logarithmic,5,thin_man,sparse,0.8,0.6,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3143,inf,1,0.0
logarithmic,5,thin_man,sparse,0.8,0.6,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3313,inf,3,-1.0
logarithmic,5,thin_man,sparse,0.8,0.6,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3069,inf,3,-0.3333
logarithmic,5,thin_man,sparse,0.8,0.8,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3283,inf,3,-0.3333
logarithmic,5,thin_man,sparse,0.8,0.8,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3431,inf,0,0.0
logarithmic,5,thin_man,sparse,0.8,0.8,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3429,inf,0,0.0
logarithmic,5,thin_man,sparse,0.8,0.8,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3411,inf,1,0.0
logarithmic,5,thin_man,sparse,0.8,1.0,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3216,inf,0,0.0
logarithmic,5,thin_man,sparse,0.8,1.0,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3302,inf,0,0.0
logarithmic,5,thin_man,sparse,0.8,1.0,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3415,inf,4,0.0
logarithmic,5,thin_man,sparse,0.8,1.0,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3385,inf,0,0.0
logarithmic,5,thin_man,sparse,0.8,1.2,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3389,inf,0,0.0
logarithmic,5,thin_man,sparse,0.8,1.2,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3568,inf,0,0.0
logarithmic,5,thin_man,sparse,0.8,1.2,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.307,inf,0,0.0
logarithmic,5,thin_man,sparse,0.8,1.2,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3441,inf,1,0.0
logarithmic,5,thin_man,sparse,0.8,1.4,0,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3303,inf,1,0.0
logarithmic,5,thin_man,sparse,0.8,1.4,1,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3564,inf,0,0.0
logarithmic,5,thin_man,sparse,0.8,1.4,2,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3353,inf,3,-1.0
logarithmic,5,thin_man,sparse,0.8,1.4,3,"Sketch Smudge, a sketch of 5 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3415,inf,0,0.0
logarithmic,5,bottle,default,0.4,0.6,0,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3605,inf,0,0.0
logarithmic,5,bottle,default,0.4,0.6,1,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3532,inf,0,0.0
logarithmic,5,bottle,default,0.4,0.6,2,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3238,inf,0,0.0
logarithmic,5,bottle,default,0.4,0.6,3,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3424,inf,0,0.0
logarithmic,5,bottle,default,0.4,0.8,0,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3595,inf,0,0.0
logarithmic,5,bottle,default,0.4,0.8,1,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3804,inf,0,0.0
logarithmic,5,bottle,default,0.4,0.8,2,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3612,inf,0,0.0
logarithmic,5,bottle,default,0.4,0.8,3,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3776,inf,0,0.0
logarithmic,5,bottle,default,0.4,1.0,0,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.366,inf,0,0.0
logarithmic,5,bottle,default,0.4,1.0,1,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3795,inf,0,0.0
logarithmic,5,bottle,default,0.4,1.0,2,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3634,inf,0,0.0
logarithmic,5,bottle,default,0.4,1.0,3,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.37,inf,0,0.0
logarithmic,5,bottle,default,0.4,1.2,0,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3656,inf,0,0.0
logarithmic,5,bottle,default,0.4,1.2,1,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3563,inf,0,0.0
logarithmic,5,bottle,default,0.4,1.2,2,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3593,inf,0,0.0
logarithmic,5,bottle,default,0.4,1.2,3,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3759,inf,0,0.0
logarithmic,5,bottle,default,0.4,1.4,0,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3605,inf,0,0.0
logarithmic,5,bottle,default,0.4,1.4,1,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3876,inf,0,0.0
logarithmic,5,bottle,default,0.4,1.4,2,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3592,inf,0,0.0
logarithmic,5,bottle,default,0.4,1.4,3,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.354,inf,0,0.0
logarithmic,5,bottle,default,0.6,0.6,0,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3383,inf,0,0.0
logarithmic,5,bottle,default,0.6,0.6,1,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3728,inf,0,0.0
logarithmic,5,bottle,default,0.6,0.6,2,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3368,inf,0,0.0
logarithmic,5,bottle,default,0.6,0.6,3,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3431,inf,0,0.0
logarithmic,5,bottle,default,0.6,0.8,0,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3638,inf,0,0.0
logarithmic,5,bottle,default,0.6,0.8,1,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3433,inf,0,0.0
logarithmic,5,bottle,default,0.6,0.8,2,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3556,inf,0,0.0
logarithmic,5,bottle,default,0.6,0.8,3,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3323,inf,0,0.0
logarithmic,5,bottle,default,0.6,1.0,0,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3484,inf,0,0.0
logarithmic,5,bottle,default,0.6,1.0,1,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3404,inf,0,0.0
logarithmic,5,bottle,default,0.6,1.0,2,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3012,inf,0,0.0
logarithmic,5,bottle,default,0.6,1.0,3,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3353,inf,0,0.0
logarithmic,5,bottle,default,0.6,1.2,0,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3476,inf,0,0.0
logarithmic,5,bottle,default,0.6,1.2,1,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3378,inf,0,0.0
logarithmic,5,bottle,default,0.6,1.2,2,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.2883,inf,0,0.0
logarithmic,5,bottle,default,0.6,1.2,3,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3728,inf,0,0.0
logarithmic,5,bottle,default,0.6,1.4,0,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3419,inf,0,0.0
logarithmic,5,bottle,default,0.6,1.4,1,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3411,inf,0,0.0
logarithmic,5,bottle,default,0.6,1.4,2,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3697,inf,0,0.0
logarithmic,5,bottle,default,0.6,1.4,3,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3594,inf,0,0.0
logarithmic,5,bottle,default,0.8,0.6,0,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3582,inf,0,0.0
logarithmic,5,bottle,default,0.8,0.6,1,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3451,inf,0,0.0
logarithmic,5,bottle,default,0.8,0.6,2,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3472,inf,0,0.0
logarithmic,5,bottle,default,0.8,0.6,3,"Sketch Smudge, a sketch of 5 bottles of different shapes and transparency, part-filled with liquid.",0.3501,inf,0,0.0
